ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2008-01-09,7.995803276768838,8.094204859402804,9.36908276327612,7.995803276768838,7.995803276768838,0.7384445797821337,0.7384445797821337,0.7384445797821337,-0.0666675288395543,-0.0666675288395543,-0.0666675288395543,0.805112108621688,0.805112108621688,0.805112108621688,0.0,0.0,0.0,8.734247856550972
2008-01-10,7.994257221564743,8.18002232018585,9.41628413338635,7.994257221564743,7.994257221564743,0.7586259337621316,0.7586259337621316,0.7586259337621316,-0.0722501511746077,-0.0722501511746077,-0.0722501511746077,0.8308760849367394,0.8308760849367394,0.8308760849367394,0.0,0.0,0.0,8.752883155326874
2008-01-11,7.992711166360646,8.177946711302349,9.356483987909256,7.992711166360646,7.992711166360646,0.7866314251320738,0.7866314251320738,0.7866314251320738,-0.06958318784220476,-0.06958318784220476,-0.06958318784220476,0.8562146129742786,0.8562146129742786,0.8562146129742786,0.0,0.0,0.0,8.77934259149272
2008-01-12,7.99116511115655,7.954720361866789,9.159412866666448,7.99116511115655,7.99116511115655,0.5693914450381816,0.5693914450381816,0.5693914450381816,-0.3117168011615295,-0.3117168011615295,-0.3117168011615295,0.8811082461997112,0.8811082461997112,0.8811082461997112,0.0,0.0,0.0,8.560556556194731
2008-01-13,7.989619055952454,8.32661627124408,9.569045471367858,7.989619055952454,7.989619055952454,0.9538160136988282,0.9538160136988282,0.9538160136988282,0.04828755755813177,0.04828755755813177,0.04828755755813177,0.9055284561406965,0.9055284561406965,0.9055284561406965,0.0,0.0,0.0,8.943435069651281
2008-01-14,7.988073000748357,8.655307446817206,9.838084282194686,7.988073000748357,7.988073000748357,1.2817174896974877,1.2817174896974877,1.2817174896974877,0.35228728608101073,0.35228728608101073,0.35228728608101073,0.9294302036164768,0.9294302036164768,0.9294302036164768,0.0,0.0,0.0,9.269790490445844
2008-01-15,7.98652694554426,8.445498731753009,9.69136183062264,7.98652694554426,7.98652694554426,1.0723877687666046,1.0723877687666046,1.0723877687666046,0.11964282537761314,0.11964282537761314,0.11964282537761314,0.9527449433889914,0.9527449433889914,0.9527449433889914,0.0,0.0,0.0,9.058914714310864
2008-01-16,7.984980890340164,8.268610943477858,9.53593345719389,7.984980890340164,7.984980890340164,0.9087068436193271,0.9087068436193271,0.9087068436193271,-0.06666752883953558,-0.06666752883953558,-0.06666752883953558,0.9753743724588626,0.9753743724588626,0.9753743724588626,0.0,0.0,0.0,8.89368773395949
2008-01-17,7.983434835136069,8.28383656990834,9.565381240479894,7.983434835136069,7.983434835136069,0.9249350613075693,0.9249350613075693,0.9249350613075693,-0.07225015117457184,-0.07225015117457184,-0.07225015117457184,0.9971852124821411,0.9971852124821411,0.9971852124821411,0.0,0.0,0.0,8.908369896443638
2008-01-18,7.981888779931972,8.312119137897689,9.510063263255368,7.981888779931972,7.981888779931972,0.9484220990875872,0.9484220990875872,0.9484220990875872,-0.06958318784192093,-0.06958318784192093,-0.06958318784192093,1.0180052869295082,1.0180052869295082,1.0180052869295082,0.0,0.0,0.0,8.93031087901956
2008-01-19,7.980342724727876,8.143159166354407,9.330683648575718,7.980342724727876,7.980342724727876,0.7259043133164792,0.7259043133164792,0.7259043133164792,-0.31171680116174066,-0.31171680116174066,-0.31171680116174066,1.03762111447822,1.03762111447822,1.03762111447822,0.0,0.0,0.0,8.706247038044355
2008-01-20,7.9787966695237795,8.548714599412262,9.651287375913117,7.9787966695237795,7.9787966695237795,1.1040647504215655,1.1040647504215655,1.1040647504215655,0.04828755755871051,0.04828755755871051,0.04828755755871051,1.055777192862855,1.055777192862855,1.055777192862855,0.0,0.0,0.0,9.082861419945345
2008-01-21,7.977250614319683,8.830335544308682,10.059575240641234,7.977250614319683,7.977250614319683,1.4244643794903011,1.4244643794903011,1.4244643794903011,0.3522872860811303,0.3522872860811303,0.3522872860811303,1.0721770934091708,1.0721770934091708,1.0721770934091708,0.0,0.0,0.0,9.401714993809984
2008-01-22,7.975704559115586,8.488710270614503,9.796816431363148,7.975704559115586,7.975704559115586,1.2061292527450087,1.2061292527450087,1.2061292527450087,0.11964282537727283,0.11964282537727283,0.11964282537727283,1.0864864273677357,1.0864864273677357,1.0864864273677357,0.0,0.0,0.0,9.181833811860596
2008-01-23,7.9741585039114895,8.413121294258616,9.59094791915721,7.9741585039114895,7.9741585039114895,1.0316701539151294,1.0316701539151294,1.0316701539151294,-0.06666752883951686,-0.06666752883951686,-0.06666752883951686,1.0983376827546463,1.0983376827546463,1.0983376827546463,0.0,0.0,0.0,9.00582865782662
2008-01-24,7.972612448707395,8.401175996016168,9.640506543516,7.972612448707395,7.972612448707395,1.0350867154455852,1.0350867154455852,1.0350867154455852,-0.072250151174604,-0.072250151174604,-0.072250151174604,1.1073368666201893,1.1073368666201893,1.1073368666201893,0.0,0.0,0.0,9.00769916415298
2008-01-25,7.971066393503298,8.335818596540962,9.604830190879342,7.971066393503298,7.971066393503298,1.0434886366565668,1.0434886366565668,1.0434886366565668,-0.06958318784203864,-0.06958318784203864,-0.06958318784203864,1.1130718244986055,1.1130718244986055,1.1130718244986055,0.0,0.0,0.0,9.014555030159865
2008-01-26,7.969520338299202,8.163650631527299,9.375050187529904,7.969520338299202,7.969520338299202,0.8034052470777713,0.8034052470777713,0.8034052470777713,-0.31171680116166406,-0.31171680116166406,-0.31171680116166406,1.1151220482394353,1.1151220482394353,1.1151220482394353,0.0,0.0,0.0,8.772925585376974
2008-01-27,7.9679742830951055,8.533729349876788,9.748020808958199,7.9679742830951055,7.9679742830951055,1.161357284984882,1.161357284984882,1.161357284984882,0.04828755755898656,0.04828755755898656,0.04828755755898656,1.1130697274258954,1.1130697274258954,1.1130697274258954,0.0,0.0,0.0,9.129331568079987
2008-01-28,7.966428227891009,8.798739492778168,10.050772943366526,7.966428227891009,7.966428227891009,1.4587990360534542,1.4587990360534542,1.4587990360534542,0.3522872860812498,0.3522872860812498,0.3522872860812498,1.1065117499722046,1.1065117499722046,1.1065117499722046,0.0,0.0,0.0,9.425227263944462
2008-01-29,7.964882172686912,8.57242854278943,9.836533006290802,7.964882172686912,7.964882172686912,1.2147151412978312,1.2147151412978312,1.2147151412978312,0.11964282537767612,0.11964282537767612,0.11964282537767612,1.0950723159201552,1.0950723159201552,1.0950723159201552,0.0,0.0,0.0,9.179597313984743
2008-01-30,7.963336117482817,8.325311224018998,9.629509592328965,7.963336117482817,7.963336117482817,1.011748267507335,1.011748267507335,1.011748267507335,-0.06666752883954613,-0.06666752883954613,-0.06666752883954613,1.0784157963468812,1.0784157963468812,1.0784157963468812,0.0,0.0,0.0,8.975084384990152
2008-02-01,7.960244007074625,8.281168984788389,9.51473739091177,7.960244007074625,7.960244007074625,0.9588023950176023,0.9588023950176023,0.9588023950176023,-0.06958318784222506,-0.06958318784222506,-0.06958318784222506,1.0283855828598274,1.0283855828598274,1.0283855828598274,0.0,0.0,0.0,8.919046402092228
2008-02-02,7.958697951870528,8.009215902378582,9.26167827753103,7.958697951870528,7.958697951870528,0.6829359976606255,0.6829359976606255,0.6829359976606255,-0.3117168011615875,-0.3117168011615875,-0.3117168011615875,0.994652798822213,0.994652798822213,0.994652798822213,0.0,0.0,0.0,8.641633949531153
2008-02-03,7.957151896666431,8.311508068036789,9.590512582134393,7.957151896666431,7.957151896666431,1.0032934394629722,1.0032934394629722,1.0032934394629722,0.04828755755831272,0.04828755755831272,0.04828755755831272,0.9550058819046596,0.9550058819046596,0.9550058819046596,0.0,0.0,0.0,8.960445336129403
2008-02-04,7.955605841462335,8.58928346790631,9.803055591984137,7.955605841462335,7.955605841462335,1.261771315059959,1.261771315059959,1.261771315059959,0.3522872860812529,0.3522872860812529,0.3522872860812529,0.9094840289787063,0.9094840289787063,0.9094840289787063,0.0,0.0,0.0,9.217377156522293
2008-02-05,7.954059786258238,8.312150895839324,9.565302945107383,7.954059786258238,7.954059786258238,0.9778698929867486,0.9778698929867486,0.9778698929867486,0.11964282537764453,0.11964282537764453,0.11964282537764453,0.8582270676091043,0.8582270676091043,0.8582270676091043,0.0,0.0,0.0,8.931929679244988
2008-02-06,7.952513731054143,8.059612173361767,9.337948598525482,7.952513731054143,7.952513731054143,0.7348118737633466,0.7348118737633466,0.7348118737633466,-0.06666752883931039,-0.06666752883931039,-0.06666752883931039,0.801479402602657,0.801479402602657,0.801479402602657,0.0,0.0,0.0,8.68732560481749
2008-02-07,7.9509676758500465,8.031295032708899,9.25335238299344,7.9509676758500465,7.9509676758500465,0.667341323566812,0.667341323566812,0.667341323566812,-0.07225015117444995,-0.07225015117444995,-0.07225015117444995,0.739591474741262,0.739591474741262,0.739591474741262,0.0,0.0,0.0,8.618308999416858
2008-02-08,7.949421620645951,7.971211681489763,9.161413231676454,7.949421620645951,7.949421620645951,0.6034353945388964,0.6034353945388964,0.6034353945388964,-0.0695831878424114,-0.0695831878424114,-0.0695831878424114,0.6730185823813079,0.6730185823813079,0.6730185823813079,0.0,0.0,0.0,8.552857015184847
2008-02-09,7.947875565441854,7.645812856836439,8.882498455537675,7.947875565441854,7.947875565441854,0.2906001864174559,0.2906001864174559,0.2906001864174559,-0.31171680116167416,-0.31171680116167416,-0.31171680116167416,0.6023169875791301,0.6023169875791301,0.6023169875791301,0.0,0.0,0.0,8.23847575185931
2008-02-10,7.946329510237757,7.923261987440614,9.105932175793663,7.946329510237757,7.946329510237757,0.5764248609214561,0.5764248609214561,0.5764248609214561,0.04828755755858873,0.04828755755858873,0.04828755755858873,0.5281373033628672,0.5281373033628672,0.5281373033628672,0.0,0.0,0.0,8.522754371159213
2008-02-11,7.944783455033661,8.104424303955732,9.394878315296065,7.944783455033661,7.944783455033661,0.8035025216617336,0.8035025216617336,0.8035025216617336,0.3522872860810331,0.3522872860810331,0.3522872860810331,0.4512152355807006,0.4512152355807006,0.4512152355807006,0.0,0.0,0.0,8.748285976695394
2008-02-12,7.943237399829564,7.838356434050857,9.056350012382952,7.943237399829564,7.943237399829564,0.4920026545989517,0.4920026545989517,0.4920026545989517,0.11964282537699543,0.11964282537699543,0.11964282537699543,0.37235982922195626,0.37235982922195626,0.37235982922195626,0.0,0.0,0.0,8.435240054428515
2008-02-13,7.941691344625469,7.572800983772027,8.753268808986276,7.941691344625469,7.941691344625469,0.22577191415591846,0.22577191415591846,0.22577191415591846,-0.06666752883950872,-0.06666752883950872,-0.06666752883950872,0.2924394429954272,0.2924394429954272,0.2924394429954272,0.0,0.0,0.0,8.167463258781387
2008-02-14,7.940145289421372,7.449957277899299,8.731866764912638,7.940145289421372,7.940145289421372,0.14011559391717848,0.14011559391717848,0.14011559391717848,-0.07225015117456443,-0.07225015117456443,-0.07225015117456443,0.2123657450917429,0.2123657450917429,0.2123657450917429,0.0,0.0,0.0,8.080260883338552
2008-02-15,7.938599234217277,7.383429920833194,8.66121524169215,7.938599234217277,7.938599234217277,0.06349289753442676,0.06349289753442676,0.06349289753442676,-0.06958318784212761,-0.06958318784212761,-0.06958318784212761,0.13307608537655435,0.13307608537655435,0.13307608537655435,0.0,0.0,0.0,8.002092131751704
2008-02-16,7.93705317901318,7.022830819779997,8.285812395885772,7.93705317901318,7.93705317901318,-0.25620214829944415,-0.25620214829944415,-0.25620214829944415,-0.3117168011618037,-0.3117168011618037,-0.3117168011618037,0.05551465286235956,0.05551465286235956,0.05551465286235956,0.0,0.0,0.0,7.680851030713736
2008-02-17,7.935507123809083,7.31070960900881,8.589714408454485,7.935507123809083,7.935507123809083,0.028900428086447286,0.028900428086447286,0.028900428086447286,0.04828755755886483,0.04828755755886483,0.04828755755886483,-0.019387129472417552,-0.019387129472417552,-0.019387129472417552,0.0,0.0,0.0,7.964407551895531
2008-02-18,7.933961068604987,7.542897313920164,8.810970142682983,7.933961068604987,7.933961068604987,0.2615567970601115,0.2615567970601115,0.2615567970601115,0.3522872860808134,0.3522872860808134,0.3522872860808134,-0.0907304890207019,-0.0907304890207019,-0.0907304890207019,0.0,0.0,0.0,8.195517865665098
2008-02-19,7.932415013400891,7.303418154145315,8.532577906273712,7.932415013400891,7.932415013400891,-0.038026139574067794,-0.038026139574067794,-0.038026139574067794,0.11964282537696384,0.11964282537696384,0.11964282537696384,-0.15766896495103164,-0.15766896495103164,-0.15766896495103164,0.0,0.0,0.0,7.894388873826823
2008-02-20,7.930868958196795,7.022972639366514,8.2858587773268,7.930868958196795,7.930868958196795,-0.28609486841608167,-0.28609486841608167,-0.28609486841608167,-0.06666752883940545,-0.06666752883940545,-0.06666752883940545,-0.2194273395766762,-0.2194273395766762,-0.2194273395766762,0.0,0.0,0.0,7.6447740897807135
2008-02-21,7.929322902992699,6.945097927878654,8.178032243001041,7.929322902992699,7.929322902992699,-0.3475694926443098,-0.3475694926443098,-0.3475694926443098,-0.07225015117452858,-0.07225015117452858,-0.07225015117452858,-0.2753193414697812,-0.2753193414697812,-0.2753193414697812,0.0,0.0,0.0,7.581753410348389
2008-02-22,7.927776847788603,6.906149485351809,8.151658356960315,7.927776847788603,7.927776847788603,-0.3943468326755455,-0.3943468326755455,-0.3943468326755455,-0.06958318784224532,-0.06958318784224532,-0.06958318784224532,-0.3247636448333001,-0.3247636448333001,-0.3247636448333001,0.0,0.0,0.0,7.533430015113057
2008-02-23,7.926230792584506,6.591427567067329,7.826720876641437,7.926230792584506,7.926230792584506,-0.6790145269373276,-0.6790145269373276,-0.6790145269373276,-0.3117168011615211,-0.3117168011615211,-0.3117168011615211,-0.36729772577580644,-0.36729772577580644,-0.36729772577580644,0.0,0.0,0.0,7.247216265647179
2008-02-24,7.924684737380409,6.927808887774241,8.215297442884722,7.924684737380409,7.924684737380409,-0.35430162727000214,-0.35430162727000214,-0.35430162727000214,0.04828755755944358,0.04828755755944358,0.04828755755944358,-0.4025891848294457,-0.4025891848294457,-0.4025891848294457,0.0,0.0,0.0,7.5703831101104075
2008-02-25,7.923138682176313,7.209118880829018,8.49421400877822,7.923138682176313,7.923138682176313,-0.07815691903297269,-0.07815691903297269,-0.07815691903297269,0.3522872860811557,0.3522872860811557,0.3522872860811557,-0.4304442051141284,-0.4304442051141284,-0.4304442051141284,0.0,0.0,0.0,7.84498176314334
2008-02-26,7.921592626972217,7.007705407367029,8.232536879760394,7.921592626972217,7.921592626972217,-0.33117006007397976,-0.33117006007397976,-0.33117006007397976,0.11964282537811081,0.11964282537811081,0.11964282537811081,-0.45081288545209064,-0.45081288545209064,-0.45081288545209064,0.0,0.0,0.0,7.590422566898237
2008-02-27,7.920046571768121,6.728668746293923,8.024002985467796,7.920046571768121,7.920046571768121,-0.530458794488386,-0.530458794488386,-0.530458794488386,-0.06666752883938674,-0.06666752883938674,-0.06666752883938674,-0.46379126564899925,-0.46379126564899925,-0.46379126564899925,0.0,0.0,0.0,7.389587777279735
2008-02-29,7.9169544613599285,6.758684767101614,7.96166473760136,7.9169544613599285,7.9169544613599285,-0.5382624706694047,-0.5382624706694047,-0.5382624706694047,-0.06958318784250037,-0.06958318784250037,-0.06958318784250037,-0.4686792828269044,-0.4686792828269044,-0.4686792828269044,0.0,0.0,0.0,7.378691990690524
2008-03-02,7.913862350951735,6.882431427849285,8.122801192806543,7.913862350951735,7.913862350951735,-0.40037059671398856,-0.40037059671398856,-0.40037059671398856,0.048287557558467045,0.048287557558467045,0.048287557558467045,-0.44865815427245564,-0.44865815427245564,-0.44865815427245564,0.0,0.0,0.0,7.513491754237746
2008-03-05,7.909224185339448,6.8388253271240655,8.099199174499992,7.909224185339448,7.909224185339448,-0.45091645029549,-0.45091645029549,-0.45091645029549,-0.06666752883936806,-0.06666752883936806,-0.06666752883936806,-0.38424892145612194,-0.38424892145612194,-0.38424892145612194,0.0,0.0,0.0,7.458307735043958
2008-03-06,7.907678130135351,6.859067486447157,8.122704743842066,7.907678130135351,7.907678130135351,-0.4293544366696209,-0.4293544366696209,-0.4293544366696209,-0.07225015117437456,-0.07225015117437456,-0.07225015117437456,-0.35710428549524637,-0.35710428549524637,-0.35710428549524637,0.0,0.0,0.0,7.478323693465731
2008-03-07,7.9061320749312545,6.908542594502226,8.09044297016606,7.9061320749312545,7.9061320749312545,-0.39830316390416626,-0.39830316390416626,-0.39830316390416626,-0.06958318784214788,-0.06958318784214788,-0.06958318784214788,-0.32871997606201836,-0.32871997606201836,-0.32871997606201836,0.0,0.0,0.0,7.507828911027088
2008-03-08,7.904586019727158,6.696296376910766,7.938118063414011,7.904586019727158,7.904586019727158,-0.6117920512003303,-0.6117920512003303,-0.6117920512003303,-0.31171680116165573,-0.31171680116165573,-0.31171680116165573,-0.3000752500386746,-0.3000752500386746,-0.3000752500386746,0.0,0.0,0.0,7.292793968526827
2008-03-09,7.903039964523061,7.049781892481551,8.284765124421433,7.903039964523061,7.903039964523061,-0.2238436718621521,-0.2238436718621521,-0.2238436718621521,0.048287557559045784,0.048287557559045784,0.048287557559045784,-0.2721312294211979,-0.2721312294211979,-0.2721312294211979,0.0,0.0,0.0,7.679196292660909
2008-03-10,7.901493909318965,7.399571125780794,8.655718560848161,7.901493909318965,7.901493909318965,0.10647876998924607,0.10647876998924607,0.10647876998924607,0.3522872860810555,0.3522872860810555,0.3522872860810555,-0.24580851609180943,-0.24580851609180943,-0.24580851609180943,0.0,0.0,0.0,8.007972679308212
2008-03-11,7.8999478541148695,7.183633100088106,8.45342839728357,7.8999478541148695,7.8999478541148695,-0.10232298655349673,-0.10232298655349673,-0.10232298655349673,0.11964282537743015,0.11964282537743015,0.11964282537743015,-0.22196581193092688,-0.22196581193092688,-0.22196581193092688,0.0,0.0,0.0,7.797624867561373
2008-03-12,7.898401798910774,6.978865890152166,8.235231214835101,7.898401798910774,7.898401798910774,-0.2680476110485266,-0.2680476110485266,-0.2680476110485266,-0.06666752883948183,-0.06666752883948183,-0.06666752883948183,-0.20138008220904477,-0.20138008220904477,-0.20138008220904477,0.0,0.0,0.0,7.630354187862247
2008-03-13,7.896855743706677,7.001552447555922,8.239065781942704,7.896855743706677,7.896855743706677,-0.2569789133423741,-0.2569789133423741,-0.2569789133423741,-0.07225015117457137,-0.07225015117457137,-0.07225015117457137,-0.18472876216780276,-0.18472876216780276,-0.18472876216780276,0.0,0.0,0.0,7.639876830364303
2008-03-14,7.89530968850258,7.052659640904696,8.249634906295393,7.89530968850258,7.89530968850258,-0.2421576431149848,-0.2421576431149848,-0.2421576431149848,-0.0695831878417954,-0.0695831878417954,-0.0695831878417954,-0.17257445527318943,-0.17257445527318943,-0.17257445527318943,0.0,0.0,0.0,7.653152045387595
